{ 09 41 A0 4E 85 F9 38 00 00 }, Delta:6,420ms, Position:[34126,14585], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 56 84 54 38 00 00 }, Delta:6,215ms, Position:[33878,14420], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5E 83 AC 37 00 00 }, Delta:6,120ms, Position:[33630,14252], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 64 82 FE 36 00 00 }, Delta:4,936ms, Position:[33380,14078], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6F 81 4D 36 00 00 }, Delta:6,069ms, Position:[33135,13901], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7D 80 97 35 00 00 }, Delta:6,533ms, Position:[32893,13719], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 92 7F DE 34 00 00 }, Delta:5,781ms, Position:[32658,13534], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 AA 7E 1F 34 00 00 }, Delta:6,507ms, Position:[32426,13343], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C8 7D 5D 33 00 00 }, Delta:6,579ms, Position:[32200,13149], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 EA 7C 97 32 00 00 }, Delta:4,759ms, Position:[31978,12951], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 16 7C CD 31 00 00 }, Delta:6,552ms, Position:[31766,12749], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 4A 7B FE 30 00 00 }, Delta:6,964ms, Position:[31562,12542], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 89 7A 2F 30 00 00 }, Delta:5,319ms, Position:[31369,12335], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D1 79 5D 2F 00 00 }, Delta:6,191ms, Position:[31185,12125], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 20 79 8B 2E 00 00 }, Delta:5,775ms, Position:[31008,11915], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 79 78 B6 2D 00 00 }, Delta:5,931ms, Position:[30841,11702], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DA 77 E0 2C 00 00 }, Delta:5,980ms, Position:[30682,11488], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 43 77 05 2C 00 00 }, Delta:5,109ms, Position:[30531,11269], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B5 76 29 2B 00 00 }, Delta:6,224ms, Position:[30389,11049], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2F 76 4F 2A 00 00 }, Delta:6,243ms, Position:[30255,10831], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B1 75 77 29 00 00 }, Delta:5,504ms, Position:[30129,10615], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3C 75 A0 28 00 00 }, Delta:6,681ms, Position:[30012,10400], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D0 74 C9 27 00 00 }, Delta:5,347ms, Position:[29904,10185], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6F 74 F4 26 00 00 }, Delta:6,425ms, Position:[29807,9972], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 17 74 23 26 00 00 }, Delta:5,845ms, Position:[29719,9763], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C9 73 58 25 00 00 }, Delta:6,080ms, Position:[29641,9560], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 85 73 92 24 00 00 }, Delta:5,470ms, Position:[29573,9362], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 4A 73 D0 23 00 00 }, Delta:6,103ms, Position:[29514,9168], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 18 73 10 23 00 00 }, Delta:6,029ms, Position:[29464,8976], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 ED 72 53 22 00 00 }, Delta:6,085ms, Position:[29421,8787], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CA 72 99 21 00 00 }, Delta:6,519ms, Position:[29386,8601], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B0 72 E3 20 00 00 }, Delta:5,557ms, Position:[29360,8419], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 34 20 00 00 }, Delta:5,580ms, Position:[29340,8244], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 8B 1F 00 00 }, Delta:6,572ms, Position:[29340,8075], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 EA 1E 00 00 }, Delta:5,796ms, Position:[29340,7914], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 4F 1E 00 00 }, Delta:5,785ms, Position:[29340,7759], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 BF 1D 00 00 }, Delta:6,186ms, Position:[29340,7615], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 37 1D 00 00 }, Delta:6,198ms, Position:[29340,7479], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 BC 1C 00 00 }, Delta:6,141ms, Position:[29340,7356], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9C 72 4A 1C 00 00 }, Delta:5,818ms, Position:[29340,7242], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B5 72 E1 1B 00 00 }, Delta:5,632ms, Position:[29365,7137], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C9 72 81 1B 00 00 }, Delta:6,875ms, Position:[29385,7041], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C9 72 28 1B 00 00 }, Delta:5,670ms, Position:[29385,6952], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E0 72 D7 1A 00 00 }, Delta:5,341ms, Position:[29408,6871], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E0 72 8F 1A 00 00 }, Delta:6,101ms, Position:[29408,6799], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 4F 1A 00 00 }, Delta:6,019ms, Position:[29428,6735], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 1A 1A 00 00 }, Delta:5,874ms, Position:[29428,6682], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 EF 19 00 00 }, Delta:7,113ms, Position:[29428,6639], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 CB 19 00 00 }, Delta:5,318ms, Position:[29428,6603], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 B1 19 00 00 }, Delta:5,770ms, Position:[29428,6577], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:6,360ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:5,635ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:5,841ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:5,739ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:6,104ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:5,907ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:6,072ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:5,934ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F4 72 9E 19 00 00 }, Delta:5,990ms, Position:[29428,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DE 72 9E 19 00 00 }, Delta:6,263ms, Position:[29406,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C9 72 9E 19 00 00 }, Delta:7,015ms, Position:[29385,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B0 72 9E 19 00 00 }, Delta:5,071ms, Position:[29360,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 90 72 9E 19 00 00 }, Delta:6,052ms, Position:[29328,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 67 72 9E 19 00 00 }, Delta:6,660ms, Position:[29287,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 32 72 9E 19 00 00 }, Delta:5,472ms, Position:[29234,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F1 71 9E 19 00 00 }, Delta:6,282ms, Position:[29169,6558], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A2 71 B5 19 00 00 }, Delta:5,715ms, Position:[29090,6581], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 44 71 C9 19 00 00 }, Delta:6,121ms, Position:[28996,6601], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D6 70 DC 19 00 00 }, Delta:5,836ms, Position:[28886,6620], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5C 70 F1 19 00 00 }, Delta:6,174ms, Position:[28764,6641], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D6 6F 05 1A 00 00 }, Delta:6,730ms, Position:[28630,6661], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 43 6F 1C 1A 00 00 }, Delta:5,022ms, Position:[28483,6684], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A2 6E 30 1A 00 00 }, Delta:6,253ms, Position:[28322,6704], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F1 6D 45 1A 00 00 }, Delta:6,144ms, Position:[28145,6725], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 34 6D 58 1A 00 00 }, Delta:6,263ms, Position:[27956,6744], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6A 6C 6D 1A 00 00 }, Delta:5,630ms, Position:[27754,6765], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 92 6B 7F 1A 00 00 }, Delta:5,994ms, Position:[27538,6783], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A7 6A 92 1A 00 00 }, Delta:5,791ms, Position:[27303,6802], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 AB 69 A5 1A 00 00 }, Delta:5,999ms, Position:[27051,6821], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A2 68 B8 1A 00 00 }, Delta:5,899ms, Position:[26786,6840], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8B 67 CD 1A 00 00 }, Delta:5,912ms, Position:[26507,6861], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 62 66 E1 1A 00 00 }, Delta:7,028ms, Position:[26210,6881], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2A 65 F6 1A 00 00 }, Delta:5,021ms, Position:[25898,6902], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E2 63 09 1B 00 00 }, Delta:6,075ms, Position:[25570,6921], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8B 62 1C 1B 00 00 }, Delta:6,078ms, Position:[25227,6940], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 28 61 2F 1B 00 00 }, Delta:6,024ms, Position:[24872,6959], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 BA 5F 2F 1B 00 00 }, Delta:6,073ms, Position:[24506,6959], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 41 5E 45 1B 00 00 }, Delta:5,785ms, Position:[24129,6981], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C1 5C 45 1B 00 00 }, Delta:6,250ms, Position:[23745,6981], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3D 5B 56 1B 00 00 }, Delta:6,416ms, Position:[23357,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 BA 59 56 1B 00 00 }, Delta:5,527ms, Position:[22970,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 35 58 56 1B 00 00 }, Delta:6,005ms, Position:[22581,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B4 56 56 1B 00 00 }, Delta:5,827ms, Position:[22196,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 34 55 56 1B 00 00 }, Delta:6,298ms, Position:[21812,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B2 53 56 1B 00 00 }, Delta:6,686ms, Position:[21426,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 32 52 56 1B 00 00 }, Delta:4,929ms, Position:[21042,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B2 50 56 1B 00 00 }, Delta:5,992ms, Position:[20658,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2C 4F 56 1B 00 00 }, Delta:5,982ms, Position:[20268,6998], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A3 4D 43 1B 00 00 }, Delta:6,220ms, Position:[19875,6979], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 1E 4C 32 1B 00 00 }, Delta:5,712ms, Position:[19486,6962], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 98 4A 21 1B 00 00 }, Delta:6,099ms, Position:[19096,6945], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 10 49 0C 1B 00 00 }, Delta:5,971ms, Position:[18704,6924], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 90 47 F4 1A 00 00 }, Delta:5,976ms, Position:[18320,6900], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 15 46 D9 1A 00 00 }, Delta:6,161ms, Position:[17941,6873], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9F 44 B8 1A 00 00 }, Delta:5,771ms, Position:[17567,6840], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 33 43 91 1A 00 00 }, Delta:8,159ms, Position:[17203,6801], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D0 41 64 1A 00 00 }, Delta:4,592ms, Position:[16848,6756], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 75 40 30 1A 00 00 }, Delta:5,352ms, Position:[16501,6704], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 20 3F F6 19 00 00 }, Delta:6,976ms, Position:[16160,6646], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D2 3D B6 19 00 00 }, Delta:5,076ms, Position:[15826,6582], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 88 3C 73 19 00 00 }, Delta:5,892ms, Position:[15496,6515], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 44 3B 2D 19 00 00 }, Delta:6,284ms, Position:[15172,6445], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 03 3A E5 18 00 00 }, Delta:6,151ms, Position:[14851,6373], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C7 38 99 18 00 00 }, Delta:5,889ms, Position:[14535,6297], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8C 37 4E 18 00 00 }, Delta:5,778ms, Position:[14220,6222], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 59 36 FF 17 00 00 }, Delta:6,638ms, Position:[13913,6143], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2B 35 B0 17 00 00 }, Delta:5,924ms, Position:[13611,6064], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 01 34 5D 17 00 00 }, Delta:5,488ms, Position:[13313,5981], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DB 32 07 17 00 00 }, Delta:6,291ms, Position:[13019,5895], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 BD 31 B0 16 00 00 }, Delta:6,114ms, Position:[12733,5808], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A7 30 53 16 00 00 }, Delta:6,680ms, Position:[12455,5715], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 97 2F F3 15 00 00 }, Delta:5,643ms, Position:[12183,5619], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8D 2E 91 15 00 00 }, Delta:7,545ms, Position:[11917,5521], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 87 2D 2D 15 00 00 }, Delta:4,873ms, Position:[11655,5421], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8A 2C C9 14 00 00 }, Delta:5,638ms, Position:[11402,5321], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 97 2B 67 14 00 00 }, Delta:5,319ms, Position:[11159,5223], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 AC 2A 07 14 00 00 }, Delta:6,862ms, Position:[10924,5127], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C6 29 A9 13 00 00 }, Delta:5,142ms, Position:[10694,5033], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E6 28 4E 13 00 00 }, Delta:5,885ms, Position:[10470,4942], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 0C 28 F4 12 00 00 }, Delta:6,149ms, Position:[10252,4852], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3B 27 9D 12 00 00 }, Delta:6,533ms, Position:[10043,4765], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 71 26 49 12 00 00 }, Delta:5,616ms, Position:[9841,4681], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B0 25 F4 11 00 00 }, Delta:5,575ms, Position:[9648,4596], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F1 24 A2 11 00 00 }, Delta:6,489ms, Position:[9457,4514], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 38 24 4E 11 00 00 }, Delta:5,612ms, Position:[9272,4430], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 84 23 FA 10 00 00 }, Delta:5,779ms, Position:[9092,4346], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D6 22 A5 10 00 00 }, Delta:6,022ms, Position:[8918,4261], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2D 22 51 10 00 00 }, Delta:6,241ms, Position:[8749,4177], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 88 21 FF 0F 00 00 }, Delta:7,163ms, Position:[8584,4095], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E5 20 AE 0F 00 00 }, Delta:5,633ms, Position:[8421,4014], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 45 20 5F 0F 00 00 }, Delta:5,018ms, Position:[8261,3935], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A8 1F 17 0F 00 00 }, Delta:6,714ms, Position:[8104,3863], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 0C 1F D4 0E 00 00 }, Delta:5,538ms, Position:[7948,3796], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 74 1E 96 0E 00 00 }, Delta:5,813ms, Position:[7796,3734], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DC 1D 5F 0E 00 00 }, Delta:6,063ms, Position:[7644,3679], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 45 1D 2F 0E 00 00 }, Delta:5,994ms, Position:[7493,3631], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 AE 1C 04 0E 00 00 }, Delta:6,210ms, Position:[7342,3588], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 1A 1C E1 0D 00 00 }, Delta:5,785ms, Position:[7194,3553], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 86 1B C4 0D 00 00 }, Delta:5,901ms, Position:[7046,3524], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F6 1A AE 0D 00 00 }, Delta:6,140ms, Position:[6902,3502], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6A 1A 9D 0D 00 00 }, Delta:5,966ms, Position:[6762,3485], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DF 19 91 0D 00 00 }, Delta:5,759ms, Position:[6623,3473], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 59 19 8C 0D 00 00 }, Delta:6,313ms, Position:[6489,3468], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D6 18 8C 0D 00 00 }, Delta:5,964ms, Position:[6358,3468], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 56 18 8C 0D 00 00 }, Delta:5,686ms, Position:[6230,3468], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DA 17 98 0D 00 00 }, Delta:6,358ms, Position:[6106,3480], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 60 17 A7 0D 00 00 }, Delta:6,493ms, Position:[5984,3495], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 EA 16 BD 0D 00 00 }, Delta:5,317ms, Position:[5866,3517], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7B 16 D7 0D 00 00 }, Delta:6,380ms, Position:[5755,3543], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 11 16 F8 0D 00 00 }, Delta:5,658ms, Position:[5649,3576], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 AE 15 1C 0E 00 00 }, Delta:5,951ms, Position:[5550,3612], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 51 15 47 0E 00 00 }, Delta:6,503ms, Position:[5457,3655], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 FA 14 77 0E 00 00 }, Delta:5,575ms, Position:[5370,3703], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A7 14 AC 0E 00 00 }, Delta:6,337ms, Position:[5287,3756], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5B 14 E7 0E 00 00 }, Delta:5,894ms, Position:[5211,3815], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 12 14 26 0F 00 00 }, Delta:6,013ms, Position:[5138,3878], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CD 13 69 0F 00 00 }, Delta:6,369ms, Position:[5069,3945], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8A 13 AE 0F 00 00 }, Delta:6,369ms, Position:[5002,4014], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 4D 13 F8 0F 00 00 }, Delta:5,124ms, Position:[4941,4088], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 13 13 43 10 00 00 }, Delta:6,240ms, Position:[4883,4163], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DD 12 92 10 00 00 }, Delta:6,285ms, Position:[4829,4242], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A9 12 E5 10 00 00 }, Delta:5,327ms, Position:[4777,4325], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 78 12 39 11 00 00 }, Delta:6,664ms, Position:[4728,4409], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 49 12 92 11 00 00 }, Delta:5,508ms, Position:[4681,4498], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
